,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
70,Jaren Jackson,WAS,29.0,198.12,95.25432,Georgetown,USA,Undrafted,Undrafted,Undrafted,75,5.0,1.8,0.9,1.7,0.03,0.10400000000000001,0.16699999999999998,0.52,0.09,1996-97
71,Jason Caffey,CHI,24.0,203.2,116.119552,Alabama,USA,1995,1,20,75,7.3,4.0,1.2,9.0,0.114,0.134,0.184,0.574,0.094,1996-97
72,Jason Kidd,PHX,24.0,193.04,94.34713599999999,California,USA,1994,1,2,55,10.9,4.5,9.0,2.4,0.039,0.106,0.17,0.498,0.37,1996-97
73,Jason Sasser,DAL,23.0,200.66,102.0582,Texas Tech,USA,1996,2,41,8,2.4,1.0,0.3,-24.2,0.018000000000000002,0.14,0.172,0.413,0.067,1996-97
74,Jayson Williams,NJN,29.0,205.74,108.86208,St. John's (NY),USA,1990,1,21,41,13.4,13.5,1.2,-8.8,0.16699999999999998,0.248,0.209,0.44299999999999995,0.062,1996-97
75,Jeff Grayer,SAC,31.0,195.58,95.25432,Iowa State,USA,1988,1,13,25,3.6,1.5,1.0,0.7,0.077,0.067,0.154,0.496,0.124,1996-97
76,Jeff Hornacek,UTA,34.0,193.04,86.18248,Iowa State,USA,1986,2,46,82,14.5,2.9,4.4,14.4,0.031,0.08199999999999999,0.2,0.596,0.21,1996-97
77,Jeff McInnis,DEN,22.0,193.04,86.18248,North Carolina,USA,1996,2,37,13,5.0,0.5,1.4,-17.8,0.021,0.04,0.259,0.609,0.327,1996-97
78,Jermaine O'Neal,POR,18.0,210.82,102.511792,None,USA,1996,1,17,45,4.1,2.8,0.2,1.3,0.099,0.198,0.19899999999999998,0.494,0.03,1996-97
79,Horace Grant,ORL,31.0,208.28,111.13004,Clemson,USA,1987,1,10,67,12.6,9.0,2.4,1.1,0.094,0.19,0.161,0.546,0.11199999999999999,1996-97
80,Hersey Hawkins,SEA,30.0,190.5,86.18248,Bradley,USA,1988,1,6,82,13.9,3.9,3.0,10.3,0.04,0.098,0.17300000000000001,0.616,0.14300000000000002,1996-97
81,Herb Williams,NYK,39.0,210.82,117.93392,Ohio State,USA,1981,1,14,21,1.9,1.5,0.2,-10.8,0.055999999999999994,0.141,0.132,0.408,0.045,1996-97
82,Henry James,ATL,31.0,203.2,99.79024,St. Mary's (TX),USA,Undrafted,Undrafted,Undrafted,53,6.7,1.5,0.4,1.2,0.034,0.067,0.171,0.555,0.036000000000000004,1996-97
83,Fred Roberts,DAL,36.0,208.28,98.88305600000001,Brigham Young,USA,1982,2,27,12,1.8,0.8,0.0,-13.1,0.053,0.17800000000000002,0.265,0.52,0.0,1996-97
84,Gary Grant,MIA,32.0,190.5,83.91452,Michigan,USA,1988,1,15,28,3.9,1.4,1.6,3.2,0.028999999999999998,0.105,0.19399999999999998,0.46,0.215,1996-97
85,Gary Payton,SEA,28.0,193.04,86.18248,Oregon State,USA,1990,1,2,82,21.8,4.6,7.1,10.3,0.04,0.102,0.264,0.545,0.33,1996-97
86,Gary Trent,POR,22.0,203.2,113.398,Ohio,USA,1995,1,11,82,10.8,5.2,1.1,2.5,0.10099999999999999,0.16699999999999998,0.212,0.569,0.077,1996-97
87,Gaylon Nickerson,WAS,28.0,190.5,86.18248,Northwestern Oklahoma,USA,1994,2,34,4,3.8,1.3,0.3,8.9,0.03,0.111,0.174,0.49700000000000005,0.043,1996-97
88,George Lynch,VAN,26.0,203.2,103.418976,North Carolina,USA,1993,1,12,41,8.3,6.4,1.9,-8.2,0.106,0.185,0.175,0.512,0.125,1996-97
89,George McCloud,LAL,30.0,203.2,102.0582,Florida State,USA,1989,1,7,64,10.2,2.8,1.7,-2.7,0.027000000000000003,0.111,0.20600000000000002,0.527,0.125,1996-97
90,George Zidek,DEN,23.0,213.36,119.74828799999999,UCLA,USA,1995,1,22,52,2.8,1.7,0.3,-14.1,0.102,0.16899999999999998,0.195,0.5,0.064,1996-97
91,Gerald Wilkins,ORL,33.0,198.12,102.0582,Tennessee-Chattanooga,USA,1985,2,47,80,10.6,2.2,2.2,-5.8,0.031,0.064,0.203,0.503,0.14300000000000002,1996-97
92,Gheorghe Muresan,WAS,26.0,231.14,137.438376,None,USA,1993,2,30,73,10.6,6.6,0.4,6.9,0.098,0.217,0.185,0.618,0.024,1996-97
93,Glen Rice,CHH,30.0,203.2,99.79024,Michigan,USA,1989,1,4,79,26.8,4.0,2.0,3.2,0.025,0.087,0.272,0.605,0.08800000000000001,1996-97
94,Frank Brickowski,BOS,37.0,205.74,108.86208,Penn State,USA,1981,3,57,17,4.8,2.0,0.9,-22.4,0.026000000000000002,0.133,0.17300000000000001,0.512,0.11599999999999999,1996-97
95,Glenn Robinson,MIL,24.0,200.66,106.59411999999999,Purdue,USA,1994,1,1,80,21.1,6.3,3.1,-2.9,0.051,0.14400000000000002,0.278,0.528,0.146,1996-97
96,Grant Long,DET,31.0,205.74,112.490816,Eastern Michigan,USA,1988,2,33,65,5.0,3.4,0.6,4.0,0.096,0.15,0.154,0.523,0.057999999999999996,1996-97
97,Greg Anderson,SAS,33.0,208.28,113.398,Houston,USA,1987,1,23,82,3.9,5.5,0.4,-14.2,0.109,0.21899999999999997,0.106,0.531,0.033,1996-97
98,Greg Anthony,VAN,29.0,185.42,81.64656,Nevada-Las Vegas,USA,1991,1,12,65,9.5,2.8,6.3,-9.4,0.015,0.099,0.177,0.526,0.358,1996-97
99,Greg Dreiling,DAL,33.0,215.9,120.20188,Kansas,USA,1986,2,26,40,2.0,1.9,0.3,-8.0,0.059000000000000004,0.192,0.114,0.466,0.048,1996-97
100,Greg Foster,UTA,28.0,210.82,113.398,Texas-El Paso,USA,1990,2,35,79,3.5,2.4,0.4,-0.9,0.078,0.166,0.168,0.508,0.055,1996-97
101,Greg Graham,SEA,26.0,193.04,82.553744,Indiana,USA,1993,1,17,28,3.3,0.5,0.4,3.6,0.013000000000000001,0.063,0.245,0.47600000000000003,0.1,1996-97
102,Greg Minor,BOS,25.0,198.12,95.25432,Louisville,USA,1994,1,25,23,9.6,3.5,1.5,-2.1,0.057999999999999996,0.11,0.18899999999999997,0.519,0.10300000000000001,1996-97
103,Greg Ostertag,UTA,24.0,218.44,127.00576000000001,Kansas,USA,1995,1,28,77,7.3,7.3,0.4,15.9,0.133,0.24600000000000002,0.146,0.561,0.021,1996-97
104,Hakeem Olajuwon,HOU,34.0,213.36,115.66596000000001,Houston,Nigeria,1984,1,1,78,23.2,9.2,3.0,6.5,0.075,0.20600000000000002,0.308,0.5579999999999999,0.158,1996-97
105,Harvey Grant,WAS,31.0,205.74,102.0582,Oklahoma,USA,1988,1,12,78,4.1,3.3,0.9,1.7,0.045,0.136,0.102,0.47700000000000004,0.059000000000000004,1996-97
106,Haywoode Workman,IND,31.0,187.96,81.64656,Oral Roberts,USA,1989,2,49,4,5.5,1.8,2.8,-7.3,0.055999999999999994,0.045,0.139,0.5379999999999999,0.23399999999999999,1996-97
107,Grant Hill,DET,24.0,203.2,102.0582,Duke,USA,1994,1,3,80,21.4,9.0,7.3,6.9,0.049,0.23199999999999998,0.28300000000000003,0.556,0.35600000000000004,1996-97
108,Dee Brown,BOS,28.0,187.96,87.089664,Jacksonville,USA,1990,1,19,21,7.6,2.3,3.2,-7.5,0.015,0.095,0.163,0.455,0.20199999999999999,1996-97
109,Dean Garrett,MIN,30.0,210.82,113.398,Indiana,USA,1988,2,38,68,8.0,7.3,0.6,1.2,0.10800000000000001,0.247,0.135,0.603,0.035,1996-97
110,David Wood,MIL,32.0,205.74,104.32616,Nevada-Reno,USA,Undrafted,Undrafted,Undrafted,46,1.2,0.6,0.3,3.9,0.026000000000000002,0.128,0.1,0.621,0.085,1996-97
111,Ashraf Amaya,WAS,25.0,203.2,104.32616,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,31,1.3,1.7,0.1,-8.6,0.127,0.289,0.184,0.382,0.038,1996-97
112,Avery Johnson,SAS,32.0,180.34,81.64656,Southern,USA,Undrafted,Undrafted,Undrafted,76,10.5,1.9,6.8,-8.6,0.015,0.057999999999999996,0.175,0.517,0.353,1996-97
113,B.J. Armstrong,GSW,29.0,187.96,79.3786,Iowa,USA,1989,1,18,49,7.9,1.5,2.6,-6.5,0.008,0.078,0.18600000000000003,0.5379999999999999,0.209,1996-97
114,Ben Davis,PHX,24.0,205.74,108.86208,Arizona,USA,1996,2,43,20,1.5,1.4,0.0,-0.4,0.132,0.192,0.156,0.41700000000000004,0.0,1996-97
115,Ben Wallace,WAS,22.0,205.74,108.86208,Virginia Union,USA,Undrafted,Undrafted,Undrafted,34,1.1,1.7,0.1,-3.5,0.132,0.18,0.165,0.34700000000000003,0.018000000000000002,1996-97
116,Benoit Benjamin,TOR,32.0,213.36,113.398,Creighton,USA,1985,1,3,4,3.3,2.3,0.3,-9.1,0.067,0.16699999999999998,0.157,0.47200000000000003,0.036000000000000004,1996-97
117,Bill Wennington,CHI,34.0,213.36,111.13004,St. John's (NY),USA,1985,1,16,61,4.6,2.1,0.7,7.7,0.068,0.11900000000000001,0.168,0.5379999999999999,0.079,1996-97
118,Billy Owens,SAC,28.0,205.74,102.0582,Syracuse,USA,1991,1,3,66,11.0,5.9,2.8,-3.0,0.077,0.152,0.18899999999999997,0.514,0.154,1996-97
119,Bimbo Coles,GSW,29.0,187.96,82.553744,Virginia Tech,USA,1990,2,40,51,6.1,2.3,2.9,-6.3,0.04,0.078,0.153,0.46299999999999997,0.204,1996-97
120,Bison Dele,CHI,28.0,210.82,117.93392,Arizona,USA,1991,1,10,9,7.0,3.7,1.3,0.9,0.11800000000000001,0.154,0.27699999999999997,0.45299999999999996,0.14,1996-97
121,Blue Edwards,VAN,31.0,193.04,103.418976,East Carolina,USA,1989,1,21,61,7.8,3.1,1.9,-11.1,0.039,0.11599999999999999,0.193,0.47200000000000003,0.14,1996-97
122,Bo Outlaw,LAC,26.0,203.2,95.25432,Houston,USA,Undrafted,Undrafted,Undrafted,82,7.6,5.5,1.9,4.0,0.092,0.152,0.129,0.602,0.113,1996-97
123,Bob Sura,CLE,24.0,195.58,90.7184,Florida State,USA,1995,1,17,82,9.2,3.8,4.8,1.0,0.042,0.134,0.19899999999999998,0.519,0.318,1996-97
124,Bobby Hurley,SAC,26.0,182.88,74.84268,Duke,USA,1993,1,7,49,2.9,0.8,3.0,-2.6,0.015,0.05,0.14,0.48200000000000004,0.336,1996-97
125,Bobby Phills,CLE,27.0,195.58,99.79024,Southern,USA,1991,2,45,69,12.6,3.6,3.4,3.3,0.034,0.10099999999999999,0.20800000000000002,0.514,0.17800000000000002,1996-97
126,Brad Lohaus,TOR,32.0,210.82,104.32616,Iowa,USA,1987,2,45,6,1.7,1.2,0.2,-38.4,0.023,0.171,0.153,0.33299999999999996,0.048,1996-97
127,Brent Barry,LAC,25.0,198.12,88.45044,Oregon State,USA,1995,1,15,59,7.5,1.9,2.6,4.1,0.03,0.08900000000000001,0.2,0.526,0.22399999999999998,1996-97
128,Brent Price,HOU,28.0,185.42,83.91452,Oklahoma,USA,1992,2,32,25,5.0,1.2,2.6,2.9,0.032,0.052000000000000005,0.17,0.551,0.249,1996-97
129,Brent Scott,IND,26.0,208.28,113.398,Rice,USA,Undrafted,Undrafted,Undrafted,16,1.2,0.6,0.2,4.9,0.073,0.109,0.18600000000000003,0.484,0.086,1996-97
130,Brett Szabo,BOS,29.0,210.82,104.32616,Augustana (SD),USA,Undrafted,Undrafted,Undrafted,70,2.2,2.4,0.2,-11.1,0.08900000000000001,0.196,0.11900000000000001,0.517,0.039,1996-97
131,Brian Evans,ORL,23.0,203.2,99.79024,Indiana,USA,1996,1,27,14,1.4,0.6,0.5,-12.5,0.017,0.121,0.168,0.455,0.19399999999999998,1996-97
132,Brian Grant,SAC,25.0,205.74,115.212368,Xavier,USA,1994,1,8,24,10.5,5.9,1.2,-7.7,0.098,0.185,0.213,0.511,0.078,1996-97
133,Brian Shaw,ORL,31.0,198.12,90.7184,California-Santa Barbara,USA,1988,1,24,77,7.2,2.5,4.1,-10.5,0.028999999999999998,0.095,0.184,0.478,0.297,1996-97
134,Arvydas Sabonis,POR,32.0,220.98,132.448864,None,Lithuania,1986,1,24,69,13.4,7.9,2.1,8.1,0.08199999999999999,0.282,0.24,0.5920000000000001,0.136,1996-97
135,Armen Gilliam,MIL,33.0,205.74,117.93392,Nevada-Las Vegas,USA,1987,1,2,80,8.6,6.2,0.7,-3.7,0.084,0.21899999999999997,0.16899999999999998,0.5429999999999999,0.042,1996-97
136,Antonio McDyess,DEN,22.0,205.74,99.79024,Alabama,USA,1995,1,2,74,18.3,7.3,1.4,-7.5,0.07,0.163,0.267,0.509,0.079,1996-97
137,Antonio Lang,CLE,25.0,203.2,104.32616,Duke,USA,1994,2,29,64,2.7,2.0,0.5,0.7,0.081,0.11800000000000001,0.136,0.467,0.068,1996-97
138,A.C. Green,DAL,33.0,205.74,102.0582,Oregon State,USA,1985,1,23,83,7.2,7.9,0.8,-8.0,0.1,0.207,0.11900000000000001,0.523,0.045,1996-97
139,Aaron McKie,DET,24.0,195.58,94.800728,Temple,USA,1994,1,17,83,5.2,2.7,1.9,5.2,0.031,0.129,0.147,0.524,0.163,1996-97
140,Aaron Williams,VAN,25.0,205.74,102.0582,Xavier,USA,Undrafted,Undrafted,Undrafted,33,6.2,4.3,0.5,-8.3,0.129,0.163,0.168,0.599,0.051,1996-97
141,Acie Earl,MIL,27.0,210.82,108.86208,Iowa,USA,1993,1,19,47,4.0,2.0,0.4,-6.4,0.079,0.14,0.22399999999999998,0.435,0.077,1996-97
142,Adam Keefe,UTA,27.0,205.74,109.315672,Stanford,USA,1992,1,10,62,3.8,3.5,0.5,6.7,0.11,0.177,0.126,0.5720000000000001,0.051,1996-97
143,Adrian Caldwell,PHI,30.0,203.2,120.20188,Lamar,USA,Undrafted,Undrafted,Undrafted,45,2.2,3.7,0.3,-6.2,0.10800000000000001,0.20800000000000002,0.105,0.44299999999999995,0.03,1996-97
144,Alan Henderson,ATL,24.0,205.74,106.59411999999999,Indiana,USA,1995,1,16,30,6.6,3.9,0.8,-9.7,0.114,0.184,0.20199999999999999,0.51,0.078,1996-97
145,Aleksandar Djordjevic,POR,29.0,187.96,89.811216,None,USA,Undrafted,Undrafted,Undrafted,8,3.1,0.6,0.6,4.8,0.021,0.07,0.179,0.687,0.135,1996-97
146,Allan Houston,NYK,26.0,198.12,90.7184,Tennessee,USA,1993,1,11,81,14.8,3.0,2.2,2.9,0.02,0.086,0.223,0.531,0.11699999999999999,1996-97
147,Allen Iverson,PHI,22.0,182.88,74.84268,Georgetown,USA,1996,1,1,76,23.5,4.1,7.5,-7.0,0.04,0.07200000000000001,0.284,0.513,0.32,1996-97
148,Alonzo Mourning,MIA,27.0,208.28,118.38751200000002,Georgetown,USA,1992,1,2,66,19.8,9.9,1.6,10.5,0.1,0.22899999999999998,0.275,0.578,0.086,1996-97
149,Brooks Thompson,DEN,26.0,193.04,87.543256,Oklahoma State,USA,1994,1,27,67,6.6,1.4,2.7,-6.2,0.019,0.087,0.214,0.526,0.27699999999999997,1996-97
150,Alton Lister,BOS,38.0,213.36,111.13004,Arizona State,USA,1981,1,21,53,1.6,3.2,0.2,-13.3,0.136,0.249,0.1,0.48,0.038,1996-97
151,Andrew DeClercq,GSW,24.0,208.28,104.32616,Florida,USA,1995,2,34,71,5.3,4.2,0.5,-5.6,0.132,0.198,0.17300000000000001,0.552,0.05,1996-97
152,Andrew Lang,MIL,31.0,210.82,124.7378,Arkansas,USA,1988,2,28,52,5.3,5.3,0.5,-1.2,0.096,0.182,0.12300000000000001,0.498,0.031,1996-97
153,Anfernee Hardaway,ORL,25.0,200.66,97.52228000000001,Memphis,USA,1993,1,3,59,20.5,4.5,5.6,4.6,0.040999999999999995,0.096,0.254,0.5539999999999999,0.27,1996-97
154,Anthony Goldwire,DEN,25.0,187.96,82.553744,Houston,USA,1994,2,52,60,6.5,1.4,3.7,-4.1,0.011000000000000001,0.066,0.168,0.531,0.305,1996-97
155,Anthony Mason,CHH,30.0,203.2,113.398,Tennessee State,USA,1988,3,53,73,16.2,11.4,5.7,2.6,0.07400000000000001,0.239,0.179,0.585,0.21600000000000003,1996-97
156,Anthony Miller,ATL,25.0,205.74,115.66596000000001,Michigan State,USA,1994,2,39,1,0.0,7.0,0.0,-50.0,0.111,0.7140000000000001,0.149,0.0,0.0,1996-97
157,Anthony Peeler,VAN,27.0,193.04,94.34713599999999,Missouri,USA,1992,1,15,72,14.5,3.4,3.6,-10.4,0.027000000000000003,0.096,0.248,0.48700000000000004,0.20800000000000002,1996-97
158,Antoine Carr,UTA,35.0,205.74,115.66596000000001,Wichita State,USA,1983,1,8,82,7.4,2.4,0.9,2.2,0.054000000000000006,0.111,0.21,0.522,0.08900000000000001,1996-97
159,Antoine Walker,BOS,20.0,205.74,101.604608,Kentucky,USA,1996,1,6,82,17.5,9.0,3.2,-9.3,0.10300000000000001,0.18899999999999997,0.251,0.474,0.15,1996-97
160,Antonio Davis,IND,28.0,205.74,104.32616,Texas-El Paso,USA,1990,2,45,82,10.5,7.3,0.8,3.4,0.098,0.20600000000000002,0.187,0.537,0.049,1996-97
161,Antonio Harvey,SEA,26.0,210.82,102.0582,Pfeiffer,USA,Undrafted,Undrafted,Undrafted,6,2.5,1.7,0.2,1.4,0.07400000000000001,0.22899999999999998,0.217,0.55,0.063,1996-97
162,Amal McCaskill,ORL,23.0,210.82,106.59411999999999,Marquette,USA,1996,2,49,17,1.6,1.3,0.4,-15.7,0.038,0.2,0.20600000000000002,0.376,0.146,1996-97
163,Bruce Bowen,MIA,26.0,200.66,90.7184,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,1996-97
164,Bryant Reeves,VAN,24.0,213.36,124.7378,Oklahoma State,USA,1995,1,6,75,16.2,8.1,2.1,-10.6,0.07200000000000001,0.185,0.223,0.523,0.106,1996-97
165,Bryant Stith,DEN,26.0,195.58,94.34713599999999,Virginia,USA,1992,1,13,52,14.9,4.2,2.6,-5.6,0.048,0.09,0.201,0.5479999999999999,0.125,1996-97
166,Clifford Robinson,POR,30.0,208.28,102.0582,Connecticut,USA,1989,2,36,81,15.1,4.0,3.2,4.4,0.036000000000000004,0.08800000000000001,0.19899999999999998,0.519,0.13699999999999998,1996-97
167,Clifford Rozier,TOR,24.0,210.82,104.32616,Louisville,USA,1994,1,16,42,4.5,5.6,0.7,-6.3,0.151,0.223,0.14,0.47100000000000003,0.067,1996-97
168,Clyde Drexler,HOU,35.0,200.66,100.697424,Houston,USA,1983,1,14,62,18.0,6.0,5.7,7.5,0.062,0.122,0.231,0.5479999999999999,0.261,1996-97
169,Corie Blount,LAL,28.0,208.28,109.769264,Cincinnati,USA,1993,1,25,58,4.2,4.8,0.6,2.0,0.13,0.182,0.11900000000000001,0.5589999999999999,0.055999999999999994,1996-97
170,Corliss Williamson,SAC,23.0,200.66,111.13004,Arkansas,USA,1995,1,13,79,11.6,4.1,1.6,-4.2,0.08199999999999999,0.11199999999999999,0.23,0.535,0.10800000000000001,1996-97
171,Cory Alexander,SAS,24.0,185.42,86.18248,Virginia,USA,1995,1,29,80,7.2,1.5,3.2,-8.8,0.023,0.081,0.218,0.528,0.3,1996-97
172,Craig Ehlo,SEA,35.0,198.12,81.64656,Washington State,USA,1983,3,48,62,3.5,1.8,1.1,5.7,0.055999999999999994,0.107,0.166,0.41200000000000003,0.13,1996-97
173,Cuonzo Martin,MIL,25.0,195.58,96.615096,Purdue,USA,1995,2,57,3,0.0,0.3,0.3,-12.1,0.048,0.0,0.214,0.0,0.1,1996-97
174,Dale Davis,IND,28.0,210.82,104.32616,Clemson,USA,1991,1,13,80,10.4,9.7,0.7,-0.2,0.138,0.215,0.159,0.532,0.04,1996-97
175,Dale Ellis,DEN,36.0,200.66,97.52228000000001,Tennessee,USA,1983,1,9,82,16.6,3.6,2.0,-9.1,0.039,0.07400000000000001,0.214,0.537,0.1,1996-97
176,Damon Stoudamire,TOR,23.0,177.8,77.56423199999999,Arizona,USA,1995,1,7,81,20.2,4.1,8.8,-3.7,0.028999999999999998,0.09,0.253,0.516,0.38,1996-97
177,Clar. Weatherspoon,PHI,26.0,200.66,108.86208,Southern Mississippi,USA,1992,1,9,82,12.2,8.3,1.7,-8.3,0.079,0.172,0.155,0.537,0.078,1996-97
178,Dan Majerle,MIA,31.0,198.12,99.79024,Central Michigan,USA,1988,1,14,36,10.8,4.5,3.2,4.7,0.043,0.111,0.157,0.523,0.158,1996-97
179,Dana Barros,BOS,30.0,180.34,73.935496,Boston College,USA,1989,1,16,24,12.5,2.0,3.4,-10.0,0.006999999999999999,0.07400000000000001,0.188,0.552,0.195,1996-97
180,Danny Ferry,CLE,30.0,208.28,106.59411999999999,Duke,USA,1989,1,2,82,10.6,4.1,1.8,2.3,0.04,0.134,0.177,0.523,0.102,1996-97
181,Danny Manning,PHX,31.0,208.28,106.140528,Kansas,USA,1988,1,1,77,13.5,6.1,2.2,3.1,0.079,0.184,0.22699999999999998,0.574,0.136,1996-97
182,Darrell Armstrong,ORL,29.0,185.42,81.64656,Fayetteville State,USA,Undrafted,Undrafted,Undrafted,67,6.1,1.1,2.6,0.3,0.039,0.05,0.222,0.525,0.308,1996-97
183,Darrick Martin,LAC,26.0,180.34,77.11064,UCLA,USA,Undrafted,Undrafted,Undrafted,82,10.9,1.4,4.1,-4.5,0.016,0.06,0.23199999999999998,0.539,0.292,1996-97
184,Darrin Hancock,ATL,25.0,200.66,92.98635999999999,Kansas,USA,1994,2,38,24,1.8,0.8,0.5,-2.6,0.03,0.11800000000000001,0.159,0.51,0.136,1996-97
185,Darvin Ham,IND,23.0,200.66,99.79024,Texas Tech,USA,Undrafted,Undrafted,Undrafted,36,2.3,1.6,0.4,-2.0,0.109,0.09699999999999999,0.14,0.536,0.07200000000000001,1996-97
186,David Robinson,SAS,31.0,215.9,106.59411999999999,Navy,USA,1987,1,1,6,17.7,8.5,1.3,9.6,0.161,0.237,0.33399999999999996,0.5589999999999999,0.111,1996-97
187,David Vaughn,ORL,24.0,205.74,108.86208,Memphis,USA,1995,1,25,35,2.3,2.7,0.2,-7.5,0.128,0.21600000000000003,0.172,0.475,0.045,1996-97
188,David Wesley,BOS,26.0,185.42,89.811216,Baylor,USA,Undrafted,Undrafted,Undrafted,74,16.8,3.6,7.3,-7.4,0.024,0.084,0.18899999999999997,0.563,0.28600000000000003,1996-97
189,David Wingate,SEA,33.0,195.58,83.91452,Georgetown,USA,1986,2,44,65,3.6,1.1,1.2,2.8,0.031,0.069,0.134,0.509,0.13699999999999998,1996-97
190,Dan Schayes,ORL,38.0,210.82,117.93392,Syracuse,USA,1981,1,13,45,3.0,2.8,0.3,-1.5,0.091,0.183,0.15,0.465,0.045,1996-97
191,Jerome Allen,DEN,24.0,193.04,83.46092800000001,Pennsylvania,USA,1995,2,49,76,3.0,1.3,2.0,-3.7,0.031,0.08800000000000001,0.154,0.449,0.264,1996-97
192,Chucky Brown,MIL,29.0,203.2,97.52228000000001,North Carolina State,USA,1989,2,43,70,2.9,2.1,0.4,-5.9,0.063,0.177,0.12300000000000001,0.552,0.057,1996-97
193,Chris Whitney,WAS,25.0,182.88,77.11064,Clemson,USA,1993,2,47,82,5.2,1.3,2.2,2.0,0.013999999999999999,0.09300000000000001,0.183,0.5660000000000001,0.268,1996-97
194,Bryon Russell,UTA,26.0,200.66,102.0582,Long Beach State,USA,1993,2,45,81,10.8,4.1,1.5,13.5,0.040999999999999995,0.11800000000000001,0.15,0.6,0.07,1996-97
195,Buck Williams,NYK,37.0,203.2,102.0582,Maryland,USA,1981,1,3,74,6.3,5.4,0.7,6.9,0.135,0.184,0.149,0.574,0.059000000000000004,1996-97
196,Byron Scott,LAL,36.0,193.04,92.98635999999999,Arizona State,USA,1983,1,4,79,6.7,1.5,1.3,6.7,0.017,0.075,0.157,0.59,0.11,1996-97
197,Calbert Cheaney,WAS,25.0,200.66,97.52228000000001,Indiana,USA,1993,1,6,79,10.6,3.4,1.4,2.0,0.036000000000000004,0.095,0.165,0.53,0.07,1996-97
198,Carl Herrera,SAS,30.0,205.74,102.0582,Houston,USA,1990,2,30,75,8.0,4.5,0.7,-9.7,0.076,0.151,0.19,0.46299999999999997,0.047,1996-97
199,Carl Thomas,CLE,27.0,193.04,79.3786,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,19,1.1,0.7,0.4,-8.9,0.043,0.152,0.16699999999999998,0.43,0.19,1996-97
200,Carlos Rogers,TOR,26.0,210.82,99.79024,Tennessee State,USA,1994,1,11,56,9.8,5.4,0.7,-5.7,0.098,0.154,0.168,0.575,0.046,1996-97
201,Cedric Ceballos,PHX,27.0,200.66,102.0582,Cal State-Fullerton,USA,1990,2,48,50,14.6,6.6,1.3,4.1,0.08800000000000001,0.18100000000000002,0.24600000000000002,0.522,0.073,1996-97
202,Charles Barkley,HOU,34.0,198.12,114.30518400000001,Auburn,USA,1984,1,5,53,19.2,13.5,4.7,7.5,0.127,0.28,0.23,0.581,0.20800000000000002,1996-97
203,Charles Jones,HOU,40.0,205.74,97.52228000000001,Albany State (GA),USA,1979,8,165,12,0.3,1.1,0.3,2.6,0.068,0.10300000000000001,0.025,0.4,0.046,1996-97
204,Charles Oakley,NYK,33.0,205.74,111.13004,Virginia Union,USA,1985,1,9,80,10.8,9.8,2.8,3.4,0.107,0.218,0.155,0.545,0.127,1996-97
205,Christian Laettner,ATL,27.0,210.82,111.13004,Duke,USA,1992,1,3,82,18.1,8.8,2.7,11.0,0.084,0.18600000000000003,0.23600000000000002,0.562,0.133,1996-97
206,Charles Smith,SAS,31.0,208.28,110.676448,Pittsburgh,USA,1988,1,3,19,4.6,3.4,0.7,-4.9,0.057999999999999996,0.179,0.165,0.461,0.07200000000000001,1996-97
207,Cherokee Parks,MIN,24.0,210.82,108.86208,Duke,USA,1995,1,12,76,3.3,2.6,0.4,-0.6,0.098,0.135,0.12300000000000001,0.535,0.055,1996-97
208,Chris Carr,MIN,23.0,198.12,99.79024,Southern Illinois,USA,1995,2,56,55,6.1,2.1,0.9,3.8,0.043,0.11599999999999999,0.184,0.5579999999999999,0.099,1996-97
209,Chris Childs,NYK,29.0,190.5,88.45044,Boise State,USA,Undrafted,Undrafted,Undrafted,65,9.3,2.9,6.1,5.2,0.013000000000000001,0.094,0.16899999999999998,0.526,0.309,1996-97
210,Chris Dudley,POR,32.0,210.82,108.86208,Yale,USA,1987,4,75,81,3.9,7.3,0.5,-0.2,0.134,0.249,0.107,0.449,0.036000000000000004,1996-97
211,Chris Gatling,NJN,29.0,208.28,104.32616,Old Dominion,USA,1991,1,16,47,19.0,7.9,0.6,-4.1,0.11900000000000001,0.21600000000000003,0.312,0.58,0.046,1996-97
212,Chris Jent,NYK,27.0,200.66,99.79024,Ohio State,USA,Undrafted,Undrafted,Undrafted,3,2.0,0.3,0.3,-29.8,0.1,0.0,0.233,0.5,0.125,1996-97
213,Chris Mills,CLE,27.0,200.66,97.975872,Arizona,USA,1993,1,22,80,13.4,6.2,2.5,4.5,0.048,0.157,0.175,0.544,0.111,1996-97
214,Chris Morris,UTA,31.0,203.2,99.79024,Auburn,USA,1988,1,4,73,4.3,2.2,0.6,-7.3,0.049,0.155,0.17800000000000002,0.486,0.075,1996-97
215,Chris Mullin,GSW,33.0,200.66,97.52228000000001,St. John's (NY),USA,1985,1,7,79,14.5,4.0,4.1,-4.9,0.033,0.106,0.175,0.645,0.195,1996-97
